2017-10-24T12:17:25Z	45.070751	7.679986	272.0	14.0	0.00	0
2017-10-24T12:17:55Z	45.070738	7.679955	272.0	11.0	0.00	0
2017-10-24T12:18:05Z	45.070726	7.679534	279.0	11.0	14.40	0
2017-10-24T12:18:26Z	45.070476	7.679187	291.0	14.0	0.90	0
2017-10-24T12:18:36Z	45.070441	7.678926	294.0	12.0	10.80	0
2017-10-24T12:18:46Z	45.070391	7.678782	298.0	11.0	0.00	0
2017-10-24T12:19:15Z	45.070419	7.678816	301.0	10.0	0.00	0
2017-10-24T12:19:25Z	45.070391	7.678729	287.0	12.0	11.70	0
2017-10-24T12:19:35Z	45.07044	7.677544	289.0	11.0	39.60	0
2017-10-24T12:19:45Z	45.070809	7.676299	295.0	4.0	34.20	0
2017-10-24T12:19:55Z	45.071207	7.675444	295.0	14.0	14.40	0
2017-10-24T12:20:05Z	45.071196	7.675321	298.0	8.0	0.00	0
2017-10-24T12:20:46Z	45.071198	7.675307	297.0	11.0	0.00	0
2017-10-24T12:20:56Z	45.071374	7.674932	298.0	10.0	20.70	0
2017-10-24T12:21:05Z	45.071562	7.674241	299.0	4.0	28.80	0
2017-10-24T12:21:15Z	45.071993	7.673111	297.0	5.0	37.80	0
2017-10-24T12:21:25Z	45.072361	7.672086	294.0	5.0	28.80	0
2017-10-24T12:21:35Z	45.072603	7.671329	296.0	6.0	18.90	0
2017-10-24T12:21:45Z	45.073007	7.670288	299.0	4.0	39.60	0
2017-10-24T12:21:55Z	45.073426	7.669076	300.0	8.0	36.00	0
2017-10-24T12:22:05Z	45.073787	7.668395	298.0	4.0	19.80	0
2017-10-24T12:22:16Z	45.073763	7.667879	297.0	4.0	23.40	0
2017-10-24T12:22:26Z	45.073415	7.667648	296.0	4.0	18.90	0
2017-10-24T12:22:36Z	45.07286	7.667302	297.0	4.0	28.80	0
2017-10-24T12:22:46Z	45.072185	7.666784	297.0	4.0	31.50	0
2017-10-24T12:22:56Z	45.071489	7.666343	294.0	5.0	29.70	0
2017-10-24T12:23:05Z	45.070895	7.665926	297.0	3.0	29.70	0
2017-10-24T12:23:15Z	45.070123	7.665332	297.0	4.0	30.60	0
2017-10-24T12:23:25Z	45.069981	7.665217	298.0	4.0	1.80	0
2017-10-24T12:23:35Z	45.069624	7.665121	294.0	3.0	19.80	0
2017-10-24T12:23:45Z	45.069331	7.666043	299.0	6.0	31.50	0
2017-10-24T12:23:55Z	45.069005	7.666907	299.0	12.0	19.80	0
2017-10-24T12:24:05Z	45.068925	7.666965	301.0	5.0	0.00	0
2017-10-24T12:24:36Z	45.068926	7.66698	303.0	9.0	0.00	0
2017-10-24T12:24:46Z	45.068769	7.667487	304.0	9.0	31.50	0
2017-10-24T12:24:56Z	45.068394	7.668527	304.0	10.0	32.40	0
2017-10-24T12:25:05Z	45.068089	7.669515	304.0	10.0	36.90	0
2017-10-24T12:25:15Z	45.067765	7.670454	300.0	12.0	18.90	0
2017-10-24T12:25:25Z	45.067345	7.671479	299.0	10.0	33.30	0
2017-10-24T12:25:35Z	45.066979	7.672613	299.0	5.0	35.10	0
2017-10-24T12:25:45Z	45.066672	7.673427	295.0	5.0	22.50	0
2017-10-24T12:25:55Z	45.066416	7.67422	295.0	5.0	20.70	0
2017-10-24T12:26:05Z	45.066264	7.674604	297.0	9.0	12.60	0
2017-10-24T12:26:16Z	45.066171	7.674783	301.0	6.0	5.40	0
2017-10-24T12:26:26Z	45.066146	7.674819	303.0	7.0	0.00	0
2017-10-24T12:27:27Z	45.066144	7.674823	303.0	9.0	0.00	0
2017-10-24T12:27:37Z	45.066097	7.674931	302.0	10.0	12.60	0
2017-10-24T12:27:47Z	45.066105	7.675622	304.0	11.0	20.70	0
2017-10-24T12:27:57Z	45.065828	7.676288	309.0	10.0	19.80	0
2017-10-24T12:28:05Z	45.0656	7.676883	307.0	13.0	23.40	0
2017-10-24T12:28:15Z	45.065436	7.677529	308.0	13.0	14.40	0
2017-10-24T12:28:25Z	45.065335	7.677486	307.0	10.0	0.00	0
2017-10-24T12:28:55Z	45.065336	7.6775	308.0	10.0	0.00	0
2017-10-24T12:29:05Z	45.065111	7.678206	308.0	14.0	34.20	0
2017-10-24T12:29:16Z	45.065	7.678646	307.0	10.0	0.00	0
2017-10-24T12:29:36Z	45.064982	7.678631	308.0	10.0	0.00	0
2017-10-24T12:29:46Z	45.065003	7.679044	312.0	12.0	13.50	0
2017-10-24T12:30:05Z	45.065132	7.678594	299.0	4.0	18.00	0
2017-10-24T12:30:15Z	45.064668	7.678116	301.0	10.0	22.50	0
2017-10-24T12:30:25Z	45.064377	7.677959	296.0	5.0	7.20	0
2017-10-24T12:30:35Z	45.063874	7.677565	285.0	10.0	25.20	0
2017-10-24T12:30:55Z	45.063633	7.677118	286.0	4.0	11.70	0
2017-10-24T12:31:05Z	45.063683	7.676914	288.0	4.0	0.00	0
2017-10-24T12:31:16Z	45.063693	7.676862	286.0	3.0	6.30	0
2017-10-24T12:31:26Z	45.06387	7.676332	287.0	4.0	27.00	0
2017-10-24T12:31:36Z	45.064071	7.675801	288.0	3.0	4.50	0
2017-10-24T12:31:46Z	45.06408	7.675786	289.0	4.0	0.00	0
2017-10-24T12:32:16Z	45.064054	7.675769	289.0	3.0	0.00	0
2017-10-24T12:32:26Z	45.064055	7.675768	289.0	3.0	0.90	0
2017-10-24T12:32:36Z	45.064127	7.675592	292.0	3.0	9.90	0
2017-10-24T12:32:46Z	45.06435	7.675036	287.0	4.0	24.30	0
2017-10-24T12:32:56Z	45.064543	7.674381	290.0	4.0	21.60	0
2017-10-24T12:33:06Z	45.064078	7.67456	290.0	8.0	29.70	0
2017-10-24T12:33:17Z	45.063746	7.675767	292.0	7.0	34.20	0
2017-10-24T12:33:27Z	45.063265	7.676813	283.0	10.0	28.80	0
2017-10-24T12:33:37Z	45.063169	7.677239	293.0	8.0	3.60	0
2017-10-24T12:33:47Z	45.063228	7.677262	298.0	5.0	0.00	0
2017-10-24T12:34:26Z	45.063227	7.677263	298.0	10.0	0.00	0
2017-10-24T12:34:36Z	45.063236	7.677269	298.0	10.0	0.90	0
2017-10-24T12:35:00Z	45.063053	7.677693	293.0	3.0	19.80	0
2017-10-24T12:35:06Z	45.062918	7.678323	296.0	4.0	36.00	0
2017-10-24T12:35:16Z	45.062645	7.679157	297.0	4.0	24.30	0
2017-10-24T12:35:26Z	45.062274	7.680215	296.0	4.0	36.00	0
2017-10-24T12:35:36Z	45.061842	7.681344	298.0	4.0	34.20	0
2017-10-24T12:35:46Z	45.061415	7.682556	296.0	5.0	37.80	0
2017-10-24T12:35:56Z	45.061125	7.683451	301.0	6.0	18.00	0
2017-10-24T12:36:06Z	45.061055	7.683565	298.0	6.0	0.00	0
2017-10-24T12:36:46Z	45.061047	7.683562	299.0	9.0	0.00	0
2017-10-24T12:36:56Z	45.060963	7.683832	295.0	10.0	20.70	0
2017-10-24T12:37:06Z	45.060656	7.684629	286.0	10.0	27.00	0
2017-10-24T12:37:16Z	45.060279	7.685688	294.0	10.0	36.90	0
2017-10-24T12:37:26Z	45.059928	7.686725	291.0	10.0	33.30	0
2017-10-24T12:37:36Z	45.059516	7.687836	282.0	10.0	42.30	0
2017-10-24T12:37:46Z	45.059102	7.688993	282.0	9.0	27.00	0
2017-10-24T12:37:56Z	45.058941	7.689485	279.0	10.0	5.40	0
2017-10-24T12:38:06Z	45.058739	7.689978	280.0	10.0	25.20	0
2017-10-24T12:38:17Z	45.058679	7.690977	287.0	4.0	31.50	0
2017-10-24T12:38:27Z	45.059659	7.691733	277.0	5.0	52.20	0
2017-10-24T12:38:37Z	45.060613	7.692482	277.0	5.0	29.70	0
2017-10-24T12:38:47Z	45.061362	7.693066	275.0	6.0	36.90	0
2017-10-24T12:38:57Z	45.061831	7.693891	273.0	3.0	35.10	0
2017-10-24T12:39:06Z	45.062356	7.694556	271.0	4.0	25.20	0
2017-10-24T12:39:16Z	45.06247	7.694724	271.0	3.0	0.00	0
2017-10-24T12:39:26Z	45.062516	7.694681	272.0	4.0	10.80	0
2017-10-24T12:39:36Z	45.062738	7.694217	272.0	5.0	1.80	0
2017-10-24T12:39:46Z	45.062781	7.694234	273.0	4.0	0.00	0
